https://worldnewsdailyreport.com/3-texas-clowns-accused-of-terrorist-plot-for-planning-to-throw-cream-pies-at-donald-trump-during-rally/,3 texas clowns accused of terrorist plot for planning to throw cream pies at donald trump during rally,1
https://worldnewsdailyreport.com/d-c-white-woman-brutally-arrested-in-her-own-home-after-being-mistaken-for-a-black-looter/,d.c.: white woman brutally arrested in her own home after being mistaken for a black looter,1
https://worldnewsdailyreport.com/detroit-rabid-prostitute-shot-dead-by-police-autopsy-reveals-12-chewed-off-penises-in-her-stomach/,"detroit: rabid prostitute shot dead by police, autopsy reveals 12 chewed off penises in her stomach",1
https://worldnewsdailyreport.com/coronavirus-hasnt-changed-my-life-a-bit-says-man-who-has-lived-in-bubble-suit-since-childhood/,"‘coronavirus hasn’t changed my life a bit,’ says man who has lived in bubble suit since childhood",1
https://worldnewsdailyreport.com/man-hospitalized-after-drinking-16-gallons-of-hand-sanitizer-to-protect-himself-from-coronavirus/,man hospitalized after drinking 16 gallons of hand sanitizer to protect himself from coronavirus,1
https://worldnewsdailyreport.com/italy-21-year-old-man-cured-himself-of-covid-19-by-drinking-his-own-semen/,italy: 21-year-old man cured himself of covid-19 by drinking his own semen,1
https://worldnewsdailyreport.com/miami-woman-mugs-convenience-store-with-bloody-tampon-infected-with-coronavirus/,miami woman mugs convenience store with bloody tampon infected with coronavirus,1
https://worldnewsdailyreport.com/man-hospitalized-after-he-believed-eating-toilet-paper-could-cure-him-from-coronavirus/,man hospitalized after he believed eating toilet paper could cure him from coronavirus,1
https://worldnewsdailyreport.com/ohio-hundreds-of-customers-fight-over-toilet-paper-in-a-walmart-store-3-dead-174-injured-213-arrests/,"ohio: hundreds of customers fight over toilet paper in a walmart store; 3 dead, 174 injured, 213 arrests",1
https://worldnewsdailyreport.com/a-couple-of-virus-rights-activists-voluntarily-catches-coronavirus-to-save-it-from-w-h-o-genocide/,a couple of “virus rights” activists voluntarily catches coronavirus to save it from w.h.o. genocide,1
https://worldnewsdailyreport.com/florida-man-sues-his-mother-for-breastfeeding-him-until-age-21/,florida man sues his mother for breastfeeding him until age 21,1
https://worldnewsdailyreport.com/taco-bell-employee-arrested-for-serving-his-prosthetic-penis-in-a-customers-burrito/,taco bell employee arrested for serving his prosthetic penis in a customer’s burrito,1
https://worldnewsdailyreport.com/plane-that-disappeared-in-bermuda-triangle-in-1945-lands-in-florida-crew-members-remember-nothing/,"plane that disappeared in bermuda triangle in 1945 lands in florida, crew members remember nothing",1
https://worldnewsdailyreport.com/pakistani-man-sentenced-to-1000-lashes-for-masturbating-to-drawing-of-prophet-muhammad/,"pakistani man sentenced to 1,000 lashes for masturbating to drawing of prophet muhammad",1
https://worldnewsdailyreport.com/man-sues-doctor-for-5m-after-not-being-told-his-prostate-exam-was-being-documented-for-netflix-special/,man sues doctor for $5m after not being told his prostate exam was being documented for netflix special,1
https://worldnewsdailyreport.com/texas-cannibal-death-row-inmate-is-denied-his-demand-for-a-human-meat-steak-as-his-last-meal/,texas: cannibal death row inmate is denied his demand for a human meat steak as his last meal,1
https://worldnewsdailyreport.com/woman-rolls-over-her-husband-39-times-with-her-suv-after-surprising-him-in-bed-with-her-grandmother/,woman rolls over her husband 39 times with her suv after surprising him in bed with her grandmother,1
https://worldnewsdailyreport.com/drunk-canadian-woman-suffers-3rd-degree-frostbite-after-having-sex-with-fire-hydrant-at-35-c/,drunk canadian woman suffers 3rd degree frostbite after having sex with fire hydrant at -35 °c,1
https://worldnewsdailyreport.com/tennessee-man-arrested-for-breaking-in-shoe-store-at-night-to-have-sex-with-dozens-of-sandals/,tennessee man arrested for breaking in shoe store at night to have sex with dozens of sandals,1
https://worldnewsdailyreport.com/chinese-doctor-warns-only-way-to-eradicate-coronavirus-is-to-stop-having-sex-with-chickens/,chinese doctor warns only way to eradicate coronavirus is to “stop having sex with chickens”,1
https://worldnewsdailyreport.com/idaho-teen-sexually-assaulted-by-a-grizzly-bear-while-disguised-as-a-sasquatch-for-a-hoax-video/,idaho teen sexually assaulted by a grizzly bear while disguised as a sasquatch for a hoax video,1
https://worldnewsdailyreport.com/french-chef-forced-to-admit-secret-ingredient-in-creme-souffle-was-semen-after-37-customers-contract-herpes/,french chef forced to admit secret ingredient in creme souffle was semen after 37 customers contract herpes,1
https://worldnewsdailyreport.com/spouse-of-l-a-gang-member-smuggled-ar-15-inside-prison-by-hiding-it-inside-her-vagina/,spouse of l.a. gang member smuggled ar-15 inside prison by hiding it inside her vagina,1
https://worldnewsdailyreport.com/florida-teen-stung-over-600-times-after-inserting-his-penis-inside-of-beehive/,florida teen stung over 600 times after inserting his penis inside of beehive,1
https://worldnewsdailyreport.com/man-operating-fake-funeral-home-arrested-for-burying-167-corpses-in-his-backyard/,man operating fake funeral home arrested for burying 167 corpses in his backyard,1
https://worldnewsdailyreport.com/barack-obama-announces-intention-to-run-as-president-of-kenya-in-2021/,barack obama announces intention to run as president of kenya in 2021,1
https://worldnewsdailyreport.com/minnesota-man-suffers-extreme-frostbite-to-genitals-after-drunken-sex-with-snowman-he-mistook-for-ex-wife/,minnesota man suffers extreme frostbite to genitals after drunken sex with snowman he mistook for ex-wife,1
https://worldnewsdailyreport.com/chinese-authorities-seize-12-tons-of-beaver-penises-smuggled-from-canada/,chinese authorities seize 12 tons of beaver penises smuggled from canada,1
https://worldnewsdailyreport.com/a-page-turns-in-las-vegas-history-76-year-old-prostitute-retires-after-satisfying-her-500000th-client/,"a page turns in las vegas’ history: 76-year old prostitute retires after satisfying her 500,000th client",1
https://worldnewsdailyreport.com/new-york-city-library-employee-wins-lawsuit-against-city-over-right-to-be-topless-at-work/,new york city library employee wins lawsuit against city over right to be topless at work,1
https://worldnewsdailyreport.com/colorado-61-year-old-catholic-nun-falls-pregnant-after-unknowingly-eating-12-lbs-of-bull-testicles/,colorado: 61-year-old catholic nun falls pregnant after unknowingly eating 12 lbs of bull testicles,1
https://worldnewsdailyreport.com/florida-swimmer-partially-emasculated-after-taunting-baby-shark-with-his-penis/,florida swimmer partially emasculated after taunting baby shark with his penis,1
https://worldnewsdailyreport.com/star-trek-fan-who-claimed-wife-died-during-teleportation-experiment-sentenced-to-life-in-prison-for-murder/,star trek fan who claimed wife died during teleportation experiment sentenced to life in prison for murder,1
https://worldnewsdailyreport.com/nasa-employee-admits-stealing-over-8-lbs-of-moon-dust-in-3-years-and-snorting-it-to-get-high/,nasa employee admits stealing over 8 lbs of moon dust in 3 years and snorting it to get high,1
https://worldnewsdailyreport.com/couple-drives-car-into-house-while-attempting-69-sex-position-while-driving/,couple drives car into house while attempting 69 sex position while driving,1
https://worldnewsdailyreport.com/mall-santa-arrested-for-making-kids-touch-and-lick-his-erect-penis-coated-in-sugar-and-painted-like-candy-cane/,mall santa arrested for making kids touch and lick his erect penis coated in sugar and painted like candy cane,1
https://worldnewsdailyreport.com/arizona-taxidermist-arrested-for-stuffing-his-dead-wife-and-keeping-her-on-a-couch-in-his-living-room/,arizona taxidermist arrested for stuffing his dead wife and keeping her on a couch in his living room,1
https://worldnewsdailyreport.com/woman-sues-ex-husband-for-250000-for-making-her-believe-she-could-get-pregnant-through-anal-sex/,"woman sues ex-husband for $250,000 for making her believe she could get pregnant through anal sex",1
https://worldnewsdailyreport.com/shit-falls-from-the-sky-in-kansas-drunk-crop-duster-plane-pilot-spreads-4-tons-of-manure-over-city/,shit falls from the sky in kansas: drunk “crop duster” plane pilot spreads 4 tons of manure over city,1
https://worldnewsdailyreport.com/san-francisco-police-interrupts-sex-party-involving-midgets-emus-and-a-fountain-of-sperm-71-arrests/,"san francisco police interrupts sex party involving midgets, emus and a fountain of sperm, 71 arrests",1
https://worldnewsdailyreport.com/ohio-sleepwalking-son-claims-he-impregnated-his-own-mother-by-accident/,ohio: sleepwalking son claims he impregnated his own mother by accident,1
https://worldnewsdailyreport.com/miami-stripper-arrested-for-squirting-vaginal-fluids-at-police-officers-in-self-defense/,miami stripper arrested for squirting vaginal fluids at police officers in self-defense,1
https://worldnewsdailyreport.com/burglar-snorts-dried-sperm-thinking-it-was-cocaine-contracts-herpes-and-syphilis/,"burglar snorts dried sperm thinking it was cocaine, contracts herpes and syphilis",1
https://worldnewsdailyreport.com/siamese-twins-in-court-over-one-sisters-right-to-marry-the-other-ones-ex-husband/,siamese twins in court over one sister’s right to marry the other one’s ex-husband,1
https://worldnewsdailyreport.com/650-lb-woman-accused-of-impersonating-a-sheriff-deputy-to-obtain-free-donuts-and-fried-chicken/,650-lb woman accused of impersonating a sheriff deputy to obtain free donuts and fried chicken,1
https://worldnewsdailyreport.com/angolan-mother-on-deathbed-admits-to-12-year-old-son-your-father-is-a-chimpanzee/,angola: mother on deathbed says 12-year-old son is offspring of human-chimpanzee love affair,1
https://worldnewsdailyreport.com/ohio-woman-accused-of-trying-to-steal-a-christmas-tree-by-hiding-it-in-her-vagina/,ohio woman accused of trying to steal a christmas tree by hiding it in her vagina,1
https://worldnewsdailyreport.com/woman-on-tinder-faces-class-action-lawsuit-after-she-gave-crabs-to-139-different-men/,woman on tinder faces class action lawsuit after she gave crabs to 139 different men,1
https://worldnewsdailyreport.com/teenager-sues-his-parents-for-being-born-black-and-underprivileged/,teenager sues his parents for being born black and underprivileged,1
https://worldnewsdailyreport.com/kentucky-woman-who-gave-birth-to-22-pound-baby-in-mcdonalds-restroom-names-newborn-big-mac/,kentucky woman who gave birth to 22-pound baby in mcdonald’s restroom names newborn ‘big mac’,1
https://worldnewsdailyreport.com/texas-surgeon-arrested-for-stealing-testicles-from-at-least-46-anesthetized-patients/,texas surgeon arrested for stealing testicles from at least 46 anesthetized patients,1
https://worldnewsdailyreport.com/17-christian-high-school-students-suffer-ptsd-after-accidentally-watching-porn-during-sex-ed-class/,17 christian high school students suffer ptsd after accidentally watching porn during sex ed class,1
https://worldnewsdailyreport.com/124-year-old-woman-claims-secret-to-her-longevity-is-drinking-sperm-on-a-daily-basis/,124-year old woman claims secret to her longevity is drinking sperm on a daily basis,1
https://worldnewsdailyreport.com/nigerian-court-determines-woman/,nigerian court determines woman with 8-inch long clitoris is legally a man,1
https://worldnewsdailyreport.com/colorado-couple-arrested-based-on-1868-law-making-it-illegal-for-midgets-to-have-sex/,colorado couple arrested based on 1868 law making it illegal for midgets to have sex,1
https://worldnewsdailyreport.com/dental-patient-under-general-anesthesia-wakes-up-with-toothbrush-in-her-vagina/,dental patient under general anesthesia wakes up with toothbrush in her vagina,1
https://worldnewsdailyreport.com/vegan-woman-had-unprotected-sex-with-dozens-of-butchers-to-give-them-aids/,vegan woman had unprotected sex with dozens of butchers to give them aids,1
https://worldnewsdailyreport.com/new-jersey-brother-and-sister-allowed-to-marry-after-10-year-long-court-battle/,new jersey brother and sister allowed to marry after 10-year-long court battle,1
https://worldnewsdailyreport.com/nursing-home-employee-addicted-to-sex-force-fed-elderly-with-viagra/,nursing home employee addicted to sex force-fed elderly with viagra,1
https://worldnewsdailyreport.com/new-zealand-repeat-sexual-offender-and-serial-sheep-rapist-sentenced-to-life-in-prison/,new zealand: serial sheep rapist sentenced to life in prison,1
https://worldnewsdailyreport.com/prisoner-gets-cremated-alive-after-hiding-inside-body-bag-to-escape-from-jail/,prisoner gets cremated alive after hiding inside body bag to escape from jail,1
https://worldnewsdailyreport.com/san-francisco-homeless-man-dies-from-rabies-after-performing-oral-sex-on-stray-dog/,san francisco homeless man dies from rabies after performing oral sex on stray dog,1
https://worldnewsdailyreport.com/california-missing-hiker-was-held-captive-as-sex-slave-to-200-pound-female-cougar/,california: missing hiker was held captive as sex slave to 200-pound female cougar,1
https://worldnewsdailyreport.com/parents-of-6-year-old-caucasian-boy-who-identifies-as-afro-american-raise-50k-to-pay-for-skin-coloring-treatment/,parents of 6-year-old caucasian boy who identifies as afro-american raise $50k to pay for skin coloring treatment,1
https://worldnewsdailyreport.com/new-york-rabbi-arrested-for-selling-thousands-of-foreskins-on-craigslist/,new york rabbi arrested for selling thousands of foreskins on craigslist,1
https://worldnewsdailyreport.com/finland-wife-who-left-husband-for-german-sheppard-claims-she-is-now-pregnant/,finland: wife who left husband for german shepherd claims she is now pregnant,1
https://worldnewsdailyreport.com/texas-14-year-old-boy-miraculously-cured-of-homosexuality-after-electroshock-therapy/,texas: 14-year-old boy miraculously cured of homosexuality after electroshock therapy,1
https://worldnewsdailyreport.com/buddha-ate-children-muhammad-was-married-to-camel-claims-controversial-christian-school-book/,"‘buddha ate children’, ‘muhammad was married to camel’, claims controversial christian school book",1
https://worldnewsdailyreport.com/man-banned-for-life-from-seaworld-after-inserting-his-penis-in-dolphins-blowhole/,man banned for life from seaworld after inserting his penis in dolphin’s blowhole,1
https://worldnewsdailyreport.com/qatar-womens-rights-activist-jailed-for-marrying-four-husbands-sentenced-to-death/,"qatar: women’s rights activist jailed for marrying four husbands, sentenced to death",1
https://worldnewsdailyreport.com/mississippi-man-who-was-legally-sold-to-circus-as-a-baby-still-owned-by-company-says-court-judge/,mississippi man who was legally sold to circus as a baby ‘still owned by company’ says court judge,1
https://worldnewsdailyreport.com/man-faked-being-deaf-and-dumb-for-62-years-to-avoid-listening-to-his-wife/,man faked being deaf and dumb for 62 years to avoid listening to his wife,1
https://worldnewsdailyreport.com/british-man-claims-he-slept-with-hundreds-of-credulous-girls-while-passing-as-prince-harry/,british man slept with hundreds of credulous girls while passing himself off as prince harry,1
https://worldnewsdailyreport.com/79-year-old-man-arrested-for-making-wigs-out-of-dozens-of-neighborhood-dogs/,79-year-old man arrested for making wigs out of dozens of neighborhood dogs,1
https://worldnewsdailyreport.com/cannibal-killer-slaughtered-and-ate-23-pizza-delivery-men-6-jehovah-witnesses-2-postmen-in-past-7-years/,"cannibal killer slaughtered and ate 23 pizza delivery men, 6 jehovah witnesses, 2 postmen in past 7 years",1
https://worldnewsdailyreport.com/couple-having-sex-outdoors-in-bigfoot-costumes-gets-accidentally-shot-by-hunters/,couple having sex outdoors in bigfoot costumes gets accidentally shot by hunters,1
https://worldnewsdailyreport.com/elderly-couple-accidentally-burns-house-down-during-sex-game-involving-ww2-flamethrower/,elderly couple accidentally burns house down during sex game involving ww2 flamethrower,1
https://worldnewsdailyreport.com/63-year-old-daycare-owner-breastfed-toddlers-in-public-while-smoking-crystal-meth/,63-year-old daycare owner breastfed toddlers in public while smoking crystal meth,1
https://worldnewsdailyreport.com/binge-eater-hospitalized-after-gobbling-up-more-than-30-lbs-of-urinal-deodorizers/,binge eater hospitalized after gobbling up more than 30 lbs of urinal deodorizers,1
https://worldnewsdailyreport.com/drunk-demolition-worker-arrested-after-blowing-up-the-wrong-building/,drunk demolition worker arrested after blowing up the wrong building,1
https://worldnewsdailyreport.com/united-airlines-pilot-and-copilot-fired-for-having-loud-sex-together-during-flight/,united airlines pilot and copilot fired for having loud sex together during flight,1
https://worldnewsdailyreport.com/man-gets-plastic-surgery-and-name-change-to-date-his-ex-girlfriend-after-she-obtains-restraining-order/,man gets plastic surgery and name change to date his ex-girlfriend after she obtains restraining order,1
https://worldnewsdailyreport.com/death-row-inmate-demands-to-be-served-a-live-cat-as-his-last-meal/,death row inmate demands to be served a live cat as his last meal,1
https://worldnewsdailyreport.com/boston-man-sues-dyson-for-2-3-million-after-being-partially-emasculated-by-vacuum-cleaner/,boston man sues dyson for $2.3 million after being partially emasculated by vacuum cleaner,1
https://worldnewsdailyreport.com/trans-species-man-who-identifies-as-a-turkey-wants-to-ban-thanksgiving-day/,trans-species man who identifies as a turkey wants to ban thanksgiving day,1
https://worldnewsdailyreport.com/california-pro-choice-activist-proudly-breaks-world-record-by-getting-her-27th-abortion/,california: pro-choice activist proudly breaks world record by getting her 27th abortion,1
https://worldnewsdailyreport.com/woman-sues-samsung-for-1-8m-after-cell-phone-gets-stuck-inside-her-vagina/,woman sues samsung for $1.8m after cell phone gets stuck inside her vagina,1
https://worldnewsdailyreport.com/hairdresser-arrested-for-making-voodoo-dolls-from-customers-hair/,hairdresser arrested for making voodoo dolls from customers’ hair,1
https://worldnewsdailyreport.com/san-diego-zoo-rhino-has-96-hour-long-erection-after-teenagers-feed-it-viagra/,san diego zoo: rhino has 96-hour-long erection after teenagers feed it viagra,1
https://worldnewsdailyreport.com/teen-on-female-viagra-crashes-into-building-while-masturbating-to-gear-shift/,teen on ‘female viagra’ crashes into building while masturbating to gear shift,1
https://worldnewsdailyreport.com/texas-man-freed-after-outliving-99-year-prison-sentence-for-horse-theft/,texas: man freed after outliving 99-year prison sentence for horse theft,1
https://worldnewsdailyreport.com/florida-babysitter-tied-crying-one-month-old-baby-to-ceiling-fan-for-26-hours/,florida: babysitter tied crying one-month-old baby to ceiling fan for 26 hours,1
https://worldnewsdailyreport.com/11-year-old-girl-hospitalized-after-kissing-hundreds-of-frogs-in-search-of-prince-charming/,11-year-old girl hospitalized after kissing hundreds of frogs in search of prince charming,1
https://worldnewsdailyreport.com/51-year-old-man-blows-up-walmart-bathroom-while-trying-to-cook-crystal-meth/,51-year old man blows up walmart bathroom while trying to cook crystal meth,1
https://worldnewsdailyreport.com/couple-reported-missing-while-having-sex-in-miami-river-disguised-as-dolphins/,"couple reported missing while having sex in miami river, disguised as dolphins",1
https://worldnewsdailyreport.com/brain-transplant-car-crashes/,man who had woman’s brain transplanted has five car crashes in two weeks,1
https://worldnewsdailyreport.com/canadians-face-major-donut-shortage-after-first-day-of-cannabis-legalization/,canadians face major donut shortage after first day of cannabis legalization,1
https://worldnewsdailyreport.com/mexico-woman-infected-with-covid-19-gives-birth-to-twins-names-them-corona-and-virus/,"mexico: woman infected with covid-19 gives birth to twins, names them corona and virus",1
https://worldnewsdailyreport.com/mississippi-judge-orders-brothers-to-take-paternity-test-after-sister-sues-for-child-support/,mississippi: judge orders brothers to take paternity test after sister sues for child support,1
https://worldnewsdailyreport.com/wife-of-apollo-15-astronaut-claims-her-husband-was-raped-on-the-moon/,wife of apollo 15 astronaut claims her husband was raped on the moon,1
https://worldnewsdailyreport.com/canadian-man-receives-18-month-sentence-for-repeatedly-adding-penises-to-neighbors-snowmen/,canadian man receives 18-month sentence for repeatedly adding penises to neighbors’ snowmen,1
https://worldnewsdailyreport.com/krispy-kreme-employee-sues-company-for-2m-after-being-fired-for-eating-200-pounds-of-donuts-per-week/,krispy kreme employee sues company for $2m after being fired for eating 200 pounds of donuts per week,1
https://worldnewsdailyreport.com/indiana-egg-farmer-transported-to-hopsital-with-a-live-adult-chicken-stuck-in-his-rectal-cavity/,indiana egg farmer transported to hospital with a live adult chicken stuck in his rectal cavity,1
https://worldnewsdailyreport.com/ohio-man-has-miraculous-recovery-after-contracting-covid-19-during-sex-with-infected-dog/,ohio man has miraculous recovery after contracting covid-19 during sex with infected dog,1
https://worldnewsdailyreport.com/alaska-man-who-died-eaten-alive-by-grizzly-bear-counted-as-covid-19-death/,alaska: man who died eaten alive by grizzly bear counted as covid-19 death,1
https://worldnewsdailyreport.com/miami-22-arrested-during-sexual-assault-on-statue-of-christopher-columbus/,miami: 22 protesters arrested during sexual assault on statue of christopher columbus,1
https://worldnewsdailyreport.com/trio-of-rioters-arrested-for-breaking-into-sperm-bank-and-stealing-hundreds-of-samples/,trio of rioters arrested for breaking into sperm bank and stealing hundreds of samples,1
https://worldnewsdailyreport.com/covid-19-chinese-health-authorities-confirm-patient-zero-had-sex-with-bats/,covid-19: chinese health authorities confirm patient zero ‘had sex with bats’,1
https://worldnewsdailyreport.com/spanish-authorities-ask-pregnant-women-to-abstain-from-giving-birth-until-the-end-of-the-pandemic/,spanish authorities ask pregnant women to abstain from giving birth until the end of the pandemic,1
https://worldnewsdailyreport.com/man-arrested-at-the-france-germany-border-for-smuggling-2500-surgical-masks-in-his-rectal-cavity/,"man arrested at the france-germany border for smuggling 2,500 surgical masks in his rectal cavity",1
https://worldnewsdailyreport.com/belgium-health-minister-puts-ban-on-non-essential-sexual-activities-of-persons-3-or-greater-in-indoor-areas/,belgium health minister puts ban on non-essential sexual activities of persons 3 or greater in indoor areas,1
https://worldnewsdailyreport.com/500-pound-man-spread-coronavirus-to-372-passengers-after-wet-farting-in-airplane-during-flight-to-cancun/,500-pound man spread coronavirus to 372 passengers after wet farting in airplane on flight to cancun,1
https://worldnewsdailyreport.com/denmark-government-temporarily-legalizes-sex-with-domestic-animals-during-confinement/,denmark government temporarily legalizes ‘sex with domestic animals’ during confinement,1
https://worldnewsdailyreport.com/san-francisco-thousands-infected-by-coronavirus-after-homeless-man-defecated-in-drinking-fountain/,san francisco: thousands infected by coronavirus after homeless man defecated in drinking fountain,1
https://worldnewsdailyreport.com/covid-19-afghan-government-forces-women-to-wear-three-layers-of-burqas-to-stop-the-contagion/,covid-19: afghan government forces women to wear three layers of burqas to stop the contagion,1
https://worldnewsdailyreport.com/papua-new-guinea-entire-cannibal-tribe-catches-coronavirus-after-eating-infected-chinese-prospector/,papua new guinea: entire cannibal tribe catches coronavirus after eating infected chinese prospector,1
https://worldnewsdailyreport.com/irish-pfizer-plant-releases-750-tons-of-viagra-in-river-thousands-of-sheep-go-on-a-sex-craze/,"irish pfizer plant releases 750 tons of viagra in river, thousands of sheep go on a sex craze",1
https://worldnewsdailyreport.com/man-gets-3rd-testicle-removed-discovers-it-was-his-dead-siamese-brother/,"man gets 3rd testicle removed, discovers it was his dead siamese brother",1
https://worldnewsdailyreport.com/man-sues-strip-club-where-he-contracted-syphilis-after-licking-dance-pole/,man sues strip club where he contracted syphilis after licking dance pole,1
https://worldnewsdailyreport.com/san-francisco-city-water-chemist-found-guilty-of-adding-pheromones-to-tap-water-to-turn-the-population-gay/,san francisco city water chemist found guilty of adding pheromones to tap water to ‘turn population gay’,1
https://worldnewsdailyreport.com/canadian-spy-arrested-in-vermont-suspected-of-sabotaging-american-maple-syrup-production/,"canadian spy arrested in vermont, suspected of sabotaging american maple syrup production",1
https://worldnewsdailyreport.com/chinese-lunar-rover-finds-no-evidence-of-american-moon-landings/,chinese lunar rover finds no evidence of american moon landings,1
https://worldnewsdailyreport.com/homeless-mans-penis-snapped-in-half-during-frantic-sex-with-manhole-cover/,homeless man’s penis ‘snapped in half’ during frantic sex with manhole cover,1
https://worldnewsdailyreport.com/coast-guard-employee-told-cops-she-was-forced-into-prostitution-to-cope-with-government-shutdown/,coast guard employee told cops she was forced into prostitution to cope with government shutdown,1
https://worldnewsdailyreport.com/colorado-man-claims-he-was-held-2-weeks-as-a-sex-slave-by-a-grizzly-bear/,colorado man claims he was held 2 weeks as a sex slave by a grizzly bear,1
https://worldnewsdailyreport.com/yoga-teacher-hospitalized-after-performing-blowjob-on-himself/,yoga teacher hospitalized after performing blowjob on himself,1
https://worldnewsdailyreport.com/texas-man-admits-kinapping-79-people-to-anally-probe-them-while-disguised-as-an-alien/,texas man admits kidnapping 79 people to anally probe them while disguised as an alien,1
https://worldnewsdailyreport.com/police-shut-down-christmas-mall-kiosk-after-intoxicated-santa-mrs-claus-and-elf-had-threesome-in-public/,"police shut down christmas mall kiosk after intoxicated santa, mrs. claus and elf had threesome in public",1
https://worldnewsdailyreport.com/convicted-australian-kangaroo-rapist-arrested-in-canada-for-sexually-assaulting-beavers/,convicted australian kangaroo rapist arrested in canada for sexually assaulting beavers,1
https://worldnewsdailyreport.com/mother-forced-her-son-to-swallow-his-own-sperm-after-he-was-caught-masturbating-to-gay-porn/,mother forced son to swallow his own sperm after he was caught masturbating to gay porn,1
https://worldnewsdailyreport.com/fbi-raid-at-nsa-employees-home-reveals-over-16000000-dick-pics/,"fbi raid at nsa employee’s home reveals over 16,000,000 ‘dick pics’",1
